date,state,positive,negative,totalTestResultsSource,totalTestResults,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,recovered,death,hospitalized,totalTestsViral,deathConfirmed,deathProbable,totalTestsAntibody,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
1970-01-01 00:00:00.020210213,SD,110205,302643,totalTestsViral,671475,82,12,13,106248,1838,6431,671475,0,0,0,137,535,412848,1663,412848,7,6
1970-01-01 00:00:00.020210213,TN,756071,0,totalTestsViral,6592275,1285,331,181,720977,10902,17997,6592275,8769,2133,0,1792,0,756071,20034,756071,9,28
1970-01-01 00:00:00.020210213,TX,2553127,0,totalTestsViral,18700767,8395,2543,0,2220233,40378,0,18700767,0,0,983897,11282,0,2553127,95013,2553127,283,0
1970-01-01 00:00:00.020210213,UT,360584,1484833,totalTestsViral,2732808,333,116,0,332702,1790,14151,2732808,0,0,0,943,3591,1845417,9475,1845417,5,48
1970-01-01 00:00:00.020210213,VA,547424,0,totalTestEncountersViral,5583255,1991,408,262,0,6996,22846,0,6010,986,215396,3215,0,547682,29300,547424,30,128
1970-01-01 00:00:00.020210213,VI,2524,41924,posNeg,44448,0,0,0,2399,25,0,0,0,0,0,0,0,44547,0,44448,0,0
1970-01-01 00:00:00.020210213,VT,13561,303219,totalTestsViral,958666,49,8,0,10547,189,0,958666,0,0,0,146,442,316780,-2876,316780,0,0
1970-01-01 00:00:00.020210213,WA,327167,0,totalTestEncountersViral,4866993,704,160,48,0,4675,18604,0,0,0,0,1008,0,327167,26917,327167,42,73
1970-01-01 00:00:00.020210213,WI,606651,2560840,totalTestEncountersViral,6479789,461,120,0,536864,6744,25268,0,6161,583,0,866,3752,3167534,25645,3167491,10,71
1970-01-01 00:00:00.020210213,WV,127282,0,totalTestsViral,2053046,321,77,37,112541,2201,0,2053046,1875,326,31742,395,0,127282,10468,127282,1,0
1970-01-01 00:00:00.020210213,WY,53086,175047,totalTestsViral,604578,44,0,0,51640,647,1311,604578,0,0,0,0,0,228133,0,228133,0,0
1970-01-01 00:00:00.020210212,AK,54282,0,totalTestsViral,1584548,35,0,5,0,282,1230,1584548,0,0,0,148,0,54282,7192,54282,2,3
1970-01-01 00:00:00.020210212,AL,478667,1842516,totalTestsPeopleViral,2218143,1267,0,0,264621,9180,44148,0,7204,1976,0,1097,5891,2321183,6772,2321183,159,242
1970-01-01 00:00:00.020210212,AR,311608,2322916,totalTestsViral,2569944,712,258,123,293796,5212,14278,2569944,4179,1033,0,565,6230,2634524,6669,2634524,13,23
1970-01-01 00:00:00.020210212,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210212,AZ,793532,2864855,totalTestsViral,7140917,2396,705,466,0,14834,55413,7140917,13128,1706,0,2426,9590,3658387,35221,3658387,172,141
1970-01-01 00:00:00.020210212,CA,3381615,0,totalTestsViral,45125441,10505,2930,0,0,46002,0,45125441,0,0,0,10059,0,3381615,201460,3381615,546,0
1970-01-01 00:00:00.020210212,CO,411774,2098456,totalTestEncountersViral,5799358,470,0,0,0,5790,22703,0,5071,719,373784,2091,8431,2510230,43208,2510230,9,48
1970-01-01 00:00:00.020210212,CT,267337,0,totalTestsViral,5897899,674,0,0,0,7381,12257,5897899,6049,1332,0,838,0,267337,33093,267337,27,0
1970-01-01 00:00:00.020210212,DC,38670,0,totalTestEncountersViral,1154309,207,57,32,27473,976,0,0,0,0,0,137,0,38670,2825,38670,3,0
1970-01-01 00:00:00.020210212,DE,82263,521971,totalTestEncountersViral,1300275,247,23,0,0,1269,0,0,1148,121,0,388,1510,604234,7055,604234,7,0
1970-01-01 00:00:00.020210212,FL,1781450,8787274,totalTestEncountersViral,20343123,4825,0,0,0,29061,76873,17963576,0,0,969396,7437,29198,10576507,109356,10568724,190,286
1970-01-01 00:00:00.020210212,GA,958985,0,totalTestsViral,6792960,3362,0,0,0,15708,53111,6792960,13856,1852,458930,3900,0,958985,27070,958985,195,258
1970-01-01 00:00:00.020210212,GU,7689,104539,posNeg,112228,8,4,4,7472,130,0,112020,0,0,347,3,367,112228,370,112228,0,0
1970-01-01 00:00:00.020210212,HI,27460,0,totalTestEncountersViral,1023552,40,13,10,0,425,2149,0,425,0,0,90,0,27460,5556,27460,1,2
1970-01-01 00:00:00.020210212,IA,273936,1003555,posNeg,1277491,249,59,33,300366,5223,0,2585809,0,0,0,519,1290,1277491,1809,1277491,27,0
1970-01-01 00:00:00.020210212,ID,166876,484232,totalTestsPeopleViral,619943,176,37,0,88672,1791,6852,1027856,1577,214,0,323,1472,651108,1720,651108,0,14
1970-01-01 00:00:00.020210212,IL,1158431,0,totalTestsViral,17021919,1910,437,211,0,22027,0,17021919,19873,2154,0,2598,0,1158431,103009,1158431,42,0
1970-01-01 00:00:00.020210212,IN,646425,2390129,totalTestsViral,7470213,1178,227,119,0,12117,41459,7470213,11690,427,0,1419,5192,3036554,45132,3036554,90,81
1970-01-01 00:00:00.020210212,KS,286102,931487,posNeg,1217589,348,87,42,0,4364,8887,2346453,0,0,0,1208,4888,1217589,6096,1217589,61,47
1970-01-01 00:00:00.020210212,KY,386326,0,totalTestsViral,3750687,1063,277,154,45589,4253,17929,3750687,3865,388,109999,1423,0,386326,25102,386326,42,105
1970-01-01 00:00:00.020210212,LA,418585,4887697,posNeg,5306282,1001,0,151,380673,9276,0,5249558,8646,630,0,1170,27950,5306282,29120,5306282,37,0
1970-01-01 00:00:00.020210212,MA,553812,4208973,totalTestsViral,14737744,1223,300,180,453740,15358,18859,14737744,15051,307,0,2416,10832,4762785,106107,4762785,89,0
1970-01-01 00:00:00.020210212,MD,368977,2913743,totalTestsViral,7388614,1225,326,0,9559,7503,33629,7388614,7324,179,0,1112,7812,3282720,44606,3282720,36,121
1970-01-01 00:00:00.020210212,ME,42259,0,totalTestsViral,1461272,102,24,9,12619,643,1469,1461272,630,13,14712,201,0,42259,10089,42259,2,5
1970-01-01 00:00:00.020210212,MI,628012,0,totalTestsViral,9904167,1024,293,123,498495,16027,0,9904167,15062,965,507720,1535,0,628012,41708,628012,8,0
1970-01-01 00:00:00.020210212,MN,471851,2897730,totalTestEncountersViral,6535718,326,73,0,457359,6362,25047,0,6097,265,0,1048,9353,3369581,38467,3369581,19,58
1970-01-01 00:00:00.020210212,MO,470107,1814869,totalTestsViral,4311062,1466,328,208,0,7442,0,4311062,0,0,144038,884,3684,2284976,16417,2284976,11,0
1970-01-01 00:00:00.020210212,MP,134,17429,posNeg,17563,0,0,0,29,2,4,26131,2,0,0,1,0,17563,1,17563,0,0
1970-01-01 00:00:00.020210212,MS,285648,1360637,posNeg,1646285,659,168,112,253140,6429,8902,1538094,4554,1875,77438,984,0,1646285,984,1646285,39,0
1970-01-01 00:00:00.020210212,MT,97063,0,totalTestsViral,1012245,100,23,13,92822,1324,4432,1012245,0,0,0,221,0,97063,4616,97063,4,18
1970-01-01 00:00:00.020210212,NC,814594,0,totalTestsViral,8889330,2151,506,0,0,10376,0,8889330,9254,1122,0,4128,0,814594,60115,814594,82,0
1970-01-01 00:00:00.020210212,ND,98466,301542,totalTestEncountersViral,1376213,39,5,0,96234,1461,3827,1469638,0,0,13395,113,464,400008,3625,400008,1,0
1970-01-01 00:00:00.020210212,NE,195485,748219,totalTestsViral,2231446,216,0,0,141783,2002,5936,2231446,0,0,0,479,1722,943704,16875,943704,12,5
1970-01-01 00:00:00.020210212,NH,70072,565180,totalTestsViral,1341481,131,0,0,65730,1126,1071,1341481,0,0,38497,460,1530,635252,0,635252,9,2
1970-01-01 00:00:00.020210212,NJ,740062,9267736,posNeg,10007798,2565,525,336,0,22393,62221,9927803,20147,2246,0,3732,46937,10007798,50669,10007798,64,113
1970-01-01 00:00:00.020210212,NM,179724,0,totalTestsViral,2512101,365,0,0,117635,3502,12634,2512101,0,0,0,401,0,179724,25499,179724,23,75
1970-01-01 00:00:00.020210212,NV,287023,1080443,totalTestEncountersViral,2590646,847,219,137,0,4663,0,0,0,0,0,636,1976,1367466,7807,1367466,26,0
1970-01-01 00:00:00.020210212,NY,1512690,0,totalTestEncountersViral,34548681,7068,1358,941,0,36882,89995,0,0,0,0,8404,0,1512690,237134,1512690,139,0
1970-01-01 00:00:00.020210212,OH,934742,0,totalTestsViral,9524660,1799,482,307,851653,15136,48411,9524660,13005,2131,0,3305,0,934742,55022,934742,2559,142
1970-01-01 00:00:00.020210212,OK,410818,2947634,posNeg,3358452,806,235,0,384398,3959,23085,3332630,0,0,139139,1417,13331,3359708,14748,3358452,11,65
1970-01-01 00:00:00.020210212,OR,149082,0,totalTestsViral,3364377,236,54,27,0,2056,8162,3364377,0,0,0,607,0,149082,20150,149082,12,55
1970-01-01 00:00:00.020210212,PA,888256,3744326,totalTestEncountersViral,9727728,2548,496,286,772782,22959,0,0,0,0,0,3987,8550,4632582,41801,4632582,99,0
1970-01-01 00:00:00.020210212,PR,96924,305972,posNeg,402896,240,45,45,86798,1907,0,415664,1612,295,0,288,0,402896,288,402896,5,0
1970-01-01 00:00:00.020210212,RI,120821,646167,totalTestEncountersViral,2736973,222,39,20,0,2290,8689,0,0,0,0,440,1860,766988,22782,766988,16,32
1970-01-01 00:00:00.020210212,SC,480157,4115808,posNeg,4595965,1375,310,174,215306,7894,19205,4537684,7057,837,126351,3870,35112,4595965,38982,4595965,57,119
1970-01-01 00:00:00.020210212,SD,110068,302108,totalTestsViral,669812,84,13,11,106057,1831,6425,669812,0,0,0,209,662,412176,2645,412176,2,14
1970-01-01 00:00:00.020210212,TN,754279,0,totalTestsViral,6572241,1332,338,184,718749,10893,17969,6572241,8761,2132,0,2246,0,754279,24807,754279,81,49
1970-01-01 00:00:00.020210212,TX,2541845,0,totalTestsViral,18605754,8607,2582,0,2204146,40095,0,18605754,0,0,981011,12502,0,2541845,99489,2541845,324,0
1970-01-01 00:00:00.020210212,UT,359641,1481242,totalTestsViral,2723333,345,118,0,330949,1785,14103,2723333,0,0,0,1060,4175,1840883,11135,1840883,11,49
1970-01-01 00:00:00.020210212,VA,544209,0,totalTestEncountersViral,5553955,2117,430,268,0,6966,22718,0,5988,978,214814,3191,0,544462,35220,544209,8,103
1970-01-01 00:00:00.020210212,VI,2524,41924,posNeg,44448,0,0,0,2399,25,0,0,0,0,0,19,48,44547,67,44448,0,0
1970-01-01 00:00:00.020210212,VT,13415,302777,totalTestsViral,961542,49,11,0,10331,189,0,961542,0,0,0,166,880,316192,9822,316192,1,0
1970-01-01 00:00:00.020210212,WA,326159,0,totalTestEncountersViral,4840076,704,160,79,0,4633,18531,0,0,0,0,1453,0,326159,25411,326159,30,15
1970-01-01 00:00:00.020210212,WI,605785,2557088,totalTestEncountersViral,6454144,461,120,0,535627,6734,25197,0,6151,583,0,1102,4607,3162916,29891,3162873,11,55
1970-01-01 00:00:00.020210212,WV,126887,0,totalTestsViral,2042578,348,80,39,111584,2200,0,2042578,1873,327,31692,467,0,126887,14165,126887,13,0
1970-01-01 00:00:00.020210212,WY,53086,175047,totalTestsViral,604578,44,0,0,51640,647,1311,604578,0,0,0,107,439,228133,3475,228133,0,2
1970-01-01 00:00:00.020210211,AK,54134,0,totalTestsViral,1577356,33,0,6,0,280,1227,1577356,0,0,0,143,0,54134,9353,54134,0,3
1970-01-01 00:00:00.020210211,AL,477570,1836625,totalTestsPeopleViral,2211371,1281,0,0,264621,9021,43906,0,7089,1932,0,1503,5952,2314195,7097,2314195,133,221
1970-01-01 00:00:00.020210211,AR,311043,2316686,totalTestsViral,2563275,712,256,117,292298,5199,14255,2563275,4165,1034,0,1103,10297,2627729,11021,2627729,25,44
1970-01-01 00:00:00.020210211,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210211,AZ,791106,2855265,totalTestsViral,7105696,2507,719,481,0,14662,55272,7105696,12983,1679,0,1861,13770,3646371,43920,3646371,200,184
1970-01-01 00:00:00.020210211,CA,3371556,0,totalTestsViral,44923981,11045,2996,0,0,45456,0,44923981,0,0,0,8575,0,3371556,153380,3371556,461,0
1970-01-01 00:00:00.020210211,CO,409683,2090025,totalTestEncountersViral,5756150,507,0,0,0,5781,22655,0,5063,718,370986,1722,13828,2499708,71519,2499708,11,39
1970-01-01 00:00:00.020210211,CT,266499,0,totalTestsViral,5864806,731,0,0,0,7354,12257,5864806,6025,1329,0,1003,0,266499,40185,266499,28,0
1970-01-01 00:00:00.020210211,DC,38533,0,totalTestEncountersViral,1151484,225,57,32,27398,973,0,0,0,0,0,185,0,38533,5212,38533,8,0
1970-01-01 00:00:00.020210211,DE,81875,520461,totalTestEncountersViral,1293220,253,24,0,0,1262,0,0,1141,121,0,414,1357,602336,3937,602336,17,0
1970-01-01 00:00:00.020210211,FL,1774013,8758076,totalTestEncountersViral,20233767,4906,0,0,0,28871,76587,17878252,0,0,941088,8354,30793,10539822,122288,10532089,180,301
1970-01-01 00:00:00.020210211,GA,955085,0,totalTestsViral,6765890,3511,0,0,0,15513,52853,6765890,13672,1841,457835,4179,0,955085,31509,955085,92,310
1970-01-01 00:00:00.020210211,GU,7686,104172,posNeg,111858,10,4,4,7467,130,0,111650,0,0,347,3,518,111858,521,111858,0,0
1970-01-01 00:00:00.020210211,HI,27370,0,totalTestEncountersViral,1017996,49,14,12,0,424,2147,0,424,0,0,91,0,27370,5184,27370,1,8
1970-01-01 00:00:00.020210211,IA,273417,1002265,posNeg,1275682,273,64,26,299106,5196,0,2577469,0,0,0,593,1762,1275682,2355,1275682,22,0
1970-01-01 00:00:00.020210211,ID,166553,482760,totalTestsPeopleViral,618223,176,37,0,88126,1791,6838,1022527,1577,214,0,458,1021,649313,1366,649313,11,-1
1970-01-01 00:00:00.020210211,IL,1155833,0,totalTestsViral,16918910,1954,448,227,0,21985,0,16918910,19841,2144,0,2838,0,1155833,96525,1155833,116,0
1970-01-01 00:00:00.020210211,IN,645006,2384937,totalTestsViral,7425081,1226,239,118,0,12027,41378,7425081,11604,423,0,1701,6629,3029943,57871,3029943,26,86
1970-01-01 00:00:00.020210211,KS,284894,926599,posNeg,1211493,377,98,41,0,4303,8840,2325356,0,0,0,0,0,1211493,0,1211493,0,0
1970-01-01 00:00:00.020210211,KY,384903,0,totalTestsViral,3725585,1142,278,156,45451,4211,17824,3725585,3830,381,109575,1871,0,384903,11945,384903,36,109
1970-01-01 00:00:00.020210211,LA,417415,4859747,posNeg,5277162,1052,0,151,380673,9239,0,5220785,8617,622,0,2728,39044,5277162,41772,5277162,27,0
1970-01-01 00:00:00.020210211,MA,551396,4198141,totalTestsViral,14631637,1313,304,185,453740,15269,18859,14631637,14964,305,0,2450,10634,4749537,110792,4749537,62,0
1970-01-01 00:00:00.020210211,MD,367865,2905931,totalTestsViral,7344008,1272,324,0,9554,7467,33508,7344008,7288,179,0,1199,7395,3273796,39191,3273796,21,110
1970-01-01 00:00:00.020210211,ME,42058,0,totalTestsViral,1451183,100,22,11,12588,641,1464,1451183,628,13,14680,175,0,42058,10640,42058,0,6
1970-01-01 00:00:00.020210211,MI,626477,0,totalTestsViral,9862459,1061,266,125,498495,16019,0,9862459,15052,967,505644,1507,0,626477,48676,626477,80,0
1970-01-01 00:00:00.020210211,MN,470803,2888377,totalTestEncountersViral,6497251,320,78,0,456849,6343,24989,0,6081,262,0,898,9666,3359180,37998,3359180,24,65
1970-01-01 00:00:00.020210211,MO,469223,1811185,totalTestsViral,4294645,1488,319,200,0,7431,0,4294645,0,0,143609,1034,4089,2280408,18087,2280408,270,0
1970-01-01 00:00:00.020210211,MP,133,17429,posNeg,17562,0,0,0,29,2,4,26131,2,0,0,0,0,17562,0,17562,0,0
1970-01-01 00:00:00.020210211,MS,284664,1360637,posNeg,1645301,690,178,119,253140,6390,8902,1538094,4532,1858,77438,911,0,1645301,911,1645301,23,0
1970-01-01 00:00:00.020210211,MT,96842,0,totalTestsViral,1007629,111,25,12,92497,1320,4414,1007629,0,0,0,247,0,96842,6555,96842,0,14
1970-01-01 00:00:00.020210211,NC,810466,0,totalTestsViral,8829215,2185,516,0,0,10294,0,8829215,9189,1105,0,4568,0,810466,55752,810466,113,0
1970-01-01 00:00:00.020210211,ND,98353,301078,totalTestEncountersViral,1372588,39,5,0,96127,1460,3827,1464863,0,0,13395,139,518,399431,4697,399431,1,7
1970-01-01 00:00:00.020210211,NE,195006,746497,totalTestsViral,2214571,230,0,0,141236,1990,5931,2214571,0,0,0,374,1573,941503,9443,941503,4,3
1970-01-01 00:00:00.020210211,NH,69612,563650,totalTestsViral,1341481,138,0,0,65349,1117,1069,1341481,0,0,38497,365,1721,633262,11049,633262,1,4
1970-01-01 00:00:00.020210211,NJ,736330,9220799,posNeg,9957129,2656,519,348,0,22329,62108,9877703,20083,2246,0,3656,36846,9957129,40502,9957129,79,156
1970-01-01 00:00:00.020210211,NM,179323,0,totalTestsViral,2486602,371,0,0,116518,3479,12559,2486602,0,0,0,533,0,179323,28354,179323,18,2
1970-01-01 00:00:00.020210211,NV,286387,1078467,totalTestEncountersViral,2582839,879,223,147,0,4637,0,0,0,0,0,592,2476,1364854,9894,1364854,55,0
1970-01-01 00:00:00.020210211,NY,1504286,0,totalTestEncountersViral,34311547,7342,1402,941,0,36743,89995,0,0,0,0,10099,0,1504286,285499,1504286,124,0
1970-01-01 00:00:00.020210211,OH,931437,0,totalTestsViral,9469638,1862,479,321,848058,12577,48269,9469638,11104,1473,0,2806,0,931437,42875,931437,721,189
1970-01-01 00:00:00.020210211,OK,409401,2934303,posNeg,3343704,807,240,0,382342,3948,23020,3317797,0,0,139139,1677,14947,3347531,16624,3343704,48,90
1970-01-01 00:00:00.020210211,OR,148475,0,totalTestsViral,3344227,241,57,30,0,2044,8107,3344227,0,0,0,543,0,148475,15229,148475,13,31
1970-01-01 00:00:00.020210211,PA,884269,3735776,totalTestEncountersViral,9685927,2687,538,301,760471,22860,0,0,0,0,0,3978,10540,4620045,51505,4620045,115,0
1970-01-01 00:00:00.020210211,PR,96636,305972,posNeg,402608,261,47,47,86310,1902,0,415664,1607,295,0,142,0,402608,142,402608,5,0
1970-01-01 00:00:00.020210211,RI,120381,644307,totalTestEncountersViral,2714191,238,45,22,0,2274,8657,0,0,0,0,488,1795,764688,23169,764688,15,42
1970-01-01 00:00:00.020210211,SC,476287,4080696,posNeg,4556983,1391,329,195,213484,7837,19086,4500131,7010,827,125783,3147,19004,4556983,22151,4556983,95,145
1970-01-01 00:00:00.020210211,SD,109859,301446,totalTestsViral,667167,104,17,6,105821,1829,6411,667167,0,0,0,279,1385,411305,3040,411305,14,14
1970-01-01 00:00:00.020210211,TN,752033,0,totalTestsViral,6547434,1385,362,199,716136,10812,17920,6547434,8706,2106,0,1624,0,752033,24051,752033,81,45
1970-01-01 00:00:00.020210211,TX,2529343,0,totalTestsViral,18506265,8933,2703,0,2184719,39771,0,18506265,0,0,977294,11890,0,2529343,91398,2529343,385,0
1970-01-01 00:00:00.020210211,UT,358581,1477067,totalTestsViral,2712198,363,128,0,328315,1774,14054,2712198,0,0,0,1242,4998,1835648,11904,1835648,9,47
1970-01-01 00:00:00.020210211,VA,541018,0,totalTestEncountersViral,5518735,2136,451,289,0,6958,22615,0,5978,980,214093,3699,0,541292,32599,541018,26,145
1970-01-01 00:00:00.020210211,VI,2505,41876,posNeg,44381,0,0,0,2396,25,0,0,0,0,0,20,435,44480,455,44381,1,0
1970-01-01 00:00:00.020210211,VT,13249,301897,totalTestsViral,951720,54,10,0,10154,188,0,951720,0,0,0,127,947,315146,9444,315146,1,0
1970-01-01 00:00:00.020210211,WA,324706,0,totalTestEncountersViral,4814665,704,160,61,0,4603,18516,0,0,0,0,681,0,324706,20740,324706,45,-14
1970-01-01 00:00:00.020210211,WI,604683,2552481,totalTestEncountersViral,6424253,489,127,0,534164,6723,25142,0,6140,583,0,1428,5905,3157212,39684,3157164,18,52
1970-01-01 00:00:00.020210211,WV,126420,0,totalTestsViral,2028413,364,82,40,110698,2187,0,2028413,1863,324,31492,469,0,126420,12665,126420,12,0
1970-01-01 00:00:00.020210211,WY,52979,174608,totalTestsViral,601103,41,0,0,51525,647,1309,601103,0,0,0,105,279,227587,3254,227587,0,3
1970-01-01 00:00:00.020210210,AK,53991,0,totalTestsViral,1568003,34,0,6,0,280,1224,1568003,0,0,0,182,0,53991,6754,53991,0,1
1970-01-01 00:00:00.020210210,AL,476067,1830673,totalTestsPeopleViral,2204274,1401,0,0,264621,8888,43685,0,6990,1898,0,1401,5488,2306740,6463,2306740,309,186
1970-01-01 00:00:00.020210210,AR,309940,2306389,totalTestsViral,2552254,735,283,138,290548,5174,14211,2552254,4144,1030,0,1092,9188,2616329,9820,2616329,26,37
1970-01-01 00:00:00.020210210,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210210,AZ,789245,2841495,totalTestsViral,7061776,2589,763,508,0,14462,55088,7061776,12837,1625,0,1977,6965,3630740,24650,3630740,176,121
1970-01-01 00:00:00.020210210,CA,3362981,0,totalTestsViral,44770601,11516,3127,0,0,44995,0,44770601,0,0,0,8390,0,3362981,187297,3362981,518,0
1970-01-01 00:00:00.020210210,CO,407961,2076197,totalTestEncountersViral,5684631,534,0,0,0,5770,22616,0,5055,715,366778,751,0,2484158,0,2484158,24,55
1970-01-01 00:00:00.020210210,CT,265496,0,totalTestsViral,5824621,770,0,0,0,7326,12257,5824621,5999,1327,0,888,0,265496,25546,265496,28,0
1970-01-01 00:00:00.020210210,DC,38348,0,totalTestEncountersViral,1146272,226,56,34,27238,965,0,0,0,0,0,67,0,38348,3165,38348,4,0
1970-01-01 00:00:00.020210210,DE,81461,519104,totalTestEncountersViral,1289283,252,25,0,0,1245,0,0,1127,118,0,251,755,600565,3470,600565,24,0
1970-01-01 00:00:00.020210210,FL,1765659,8727283,totalTestEncountersViral,20111479,5129,0,0,0,28691,76286,17789844,0,0,941088,7405,27677,10500600,101357,10492942,165,285
1970-01-01 00:00:00.020210210,GA,950906,0,totalTestsViral,6734381,3617,0,0,0,15421,52543,6734381,13599,1822,456581,3490,0,950906,22794,950906,120,281
1970-01-01 00:00:00.020210210,GU,7683,103654,posNeg,111337,10,3,3,7460,130,0,111130,0,0,345,10,525,111337,535,111337,0,0
1970-01-01 00:00:00.020210210,HI,27279,0,totalTestEncountersViral,1012812,58,16,17,0,423,2139,0,423,0,0,53,0,27279,4322,27279,5,-1
1970-01-01 00:00:00.020210210,IA,272824,1000503,posNeg,1273327,292,67,27,297805,5174,0,2567481,0,0,0,721,1593,1273327,2314,1273327,29,0
1970-01-01 00:00:00.020210210,ID,166095,481739,totalTestsPeopleViral,616857,178,39,0,87505,1780,6839,1018052,1567,213,0,437,1287,647834,1587,647834,4,20
1970-01-01 00:00:00.020210210,IL,1152995,0,totalTestsViral,16822385,2082,464,232,0,21869,0,16822385,19739,2130,0,2825,0,1152995,82885,1152995,67,0
1970-01-01 00:00:00.020210210,IN,643305,2378308,totalTestsViral,7367210,1273,262,138,0,12001,41292,7367210,11578,423,0,1431,4797,3021613,38386,3021613,59,85
1970-01-01 00:00:00.020210210,KS,284894,926599,posNeg,1211493,377,98,41,0,4303,8840,2325356,0,0,0,1934,5800,1211493,7734,1211493,106,91
1970-01-01 00:00:00.020210210,KY,383032,0,totalTestsViral,3713640,1191,336,169,45297,4175,17715,3713640,3799,376,109485,1911,0,383032,14840,383032,49,197
1970-01-01 00:00:00.020210210,LA,414687,4820703,posNeg,5235390,1076,0,151,380673,9212,0,5179882,8594,618,0,333,10529,5235390,10862,5235390,50,0
1970-01-01 00:00:00.020210210,MA,548946,4187507,totalTestsViral,14520845,1358,309,183,425717,15207,18859,14520845,14903,304,0,2050,9337,4736453,100271,4736453,83,457
1970-01-01 00:00:00.020210210,MD,366666,2898536,totalTestsViral,7304817,1282,324,0,9526,7446,33398,7304817,7267,179,0,1137,4880,3265202,30366,3265202,33,110
1970-01-01 00:00:00.020210210,ME,41883,0,totalTestsViral,1440543,112,23,13,12582,641,1458,1440543,628,13,14648,253,0,41883,9086,41883,2,8
1970-01-01 00:00:00.020210210,MI,624970,0,totalTestsViral,9813783,1175,299,149,498495,15939,0,9813783,14977,962,504736,1239,0,624970,34376,624970,14,0
1970-01-01 00:00:00.020210210,MN,469905,2878711,totalTestEncountersViral,6459253,317,78,0,456244,6319,24924,0,6057,262,0,651,4215,3348616,16740,3348616,11,61
1970-01-01 00:00:00.020210210,MO,468189,1807096,totalTestsViral,4276558,1502,323,199,0,7161,0,4276558,0,0,143104,876,3334,2275285,11473,2275285,12,0
1970-01-01 00:00:00.020210210,MP,133,17429,posNeg,17562,0,0,0,29,2,4,26131,2,0,0,0,0,17562,0,17562,0,0
1970-01-01 00:00:00.020210210,MS,283753,1360637,posNeg,1644390,743,195,127,253140,6367,8902,1538094,4527,1840,77438,784,0,1644390,784,1644390,25,0
1970-01-01 00:00:00.020210210,MT,96595,0,totalTestsViral,1001074,108,19,11,92248,1320,4400,1001074,0,0,0,307,0,96595,3795,96595,5,26
1970-01-01 00:00:00.020210210,NC,805898,0,totalTestsViral,8773463,2291,540,0,0,10181,0,8773463,9107,1074,0,3833,0,805898,29670,805898,135,0
1970-01-01 00:00:00.020210210,ND,98214,300560,totalTestEncountersViral,1367891,34,6,0,96026,1459,3820,1458589,0,0,13395,39,700,398774,3155,398774,2,6
1970-01-01 00:00:00.020210210,NE,194632,744924,totalTestsViral,2205128,240,0,0,141239,1986,5928,2205128,0,0,0,462,1392,939556,15069,939556,8,11
1970-01-01 00:00:00.020210210,NH,69247,561929,totalTestsViral,1330432,142,0,0,64989,1116,1065,1330432,0,0,38432,329,528,631176,8424,631176,7,2
1970-01-01 00:00:00.020210210,NJ,732674,9183953,posNeg,9916627,2786,533,341,0,22250,61952,9834216,20004,2246,0,4370,0,9916627,4370,9916627,147,155
1970-01-01 00:00:00.020210210,NM,178790,0,totalTestsViral,2458248,379,0,0,114976,3461,12557,2458248,0,0,0,510,0,178790,9697,178790,31,52
1970-01-01 00:00:00.020210210,NV,285795,1075991,totalTestEncountersViral,2572945,922,226,139,0,4582,0,0,0,0,0,659,2495,1361786,8965,1361786,23,0
1970-01-01 00:00:00.020210210,NY,1494187,0,totalTestEncountersViral,34026048,7593,1423,955,0,36619,89995,0,0,0,0,7101,0,1494187,176750,1494187,138,0
1970-01-01 00:00:00.020210210,OH,928631,0,totalTestsViral,9426763,1922,508,330,841193,11856,48080,9426763,10522,1334,0,3281,0,928631,19617,928631,63,227
1970-01-01 00:00:00.020210210,OK,407724,2919356,posNeg,3327080,856,270,0,380167,3900,22930,3302040,0,0,139139,1660,16304,3331097,17964,3327080,30,141
1970-01-01 00:00:00.020210210,OR,147932,0,totalTestsViral,3328998,243,57,31,0,2031,8076,3328998,0,0,0,513,0,147932,14063,147932,7,51
1970-01-01 00:00:00.020210210,PA,880291,3725236,totalTestEncountersViral,9634422,2789,569,293,757050,22745,0,0,0,0,0,3378,7567,4605527,34200,4605527,125,0
1970-01-01 00:00:00.020210210,PR,96494,305972,posNeg,402466,251,44,43,86332,1897,0,415664,1603,294,0,92,0,402466,92,402466,4,0
1970-01-01 00:00:00.020210210,RI,119893,642512,totalTestEncountersViral,2691022,238,42,22,0,2259,8615,0,0,0,0,459,1384,762405,17674,762405,11,28
1970-01-01 00:00:00.020210210,SC,473140,4061692,posNeg,4534832,1439,334,200,211845,7742,18941,4479499,6923,819,125476,2829,17281,4534832,20110,4534832,49,127
1970-01-01 00:00:00.020210210,SD,109580,300061,totalTestsViral,664127,109,20,12,105614,1815,6397,664127,0,0,0,175,1089,409641,1531,409641,6,10
